19.0701385; -2.1502312; 9.0284840; 1.5631163; -0.0001543; 6.2074506; 0.6414589
19.1699822; -2.2500397; 9.0292512; 1.5631033; -0.0001065; 6.2177596; 0.6425233
19.2698258; -2.3498748; 9.0300197; 1.5630950; -0.0000587; 6.2280686; 0.6435877
19.3696695; -2.4497328; 9.0307890; 1.5630916; -0.0000111; 6.2383775; 0.6446521
19.4695132; -2.5496098; 9.0315585; 1.5630928; 0.0000366; 6.2486865; 0.6149978
19.5693568; -2.6494649; 9.0323275; 1.5630981; 0.0000564; 6.2585055; 0.5897091
19.6692005; -2.7492997; 9.0330958; 1.5631036; 0.0000527; 6.2679062; 0.5905942
19.7690441; -2.8491420; 9.0338636; 1.5631086; 0.0000489; 6.2773069; 0.5914793
19.8688878; -2.9489880; 9.0346310; 1.5631133; 0.0000451; 6.2867076; 0.5923644
19.9687314; -3.0488340; 9.0353979; 1.5631176; 0.0000414; 6.2961084; 0.5719389
20.0685751; -3.1486892; 9.0361645; 1.5631215; 0.0000352; 6.3051717; 0.5424416
20.1684188; -3.2485552; 9.0369308; 1.5631246; 0.0000256; 6.3137555; 0.5431795
20.2682624; -3.3484097; 9.0376967; 1.5631267; 0.0000160; 6.3223393; 0.5439175
20.3681061; -3.4482486; 9.0384624; 1.5631278; 0.0000064; 6.3309231; 0.5446555
20.4679497; -3.5480681; 9.0392279; 1.5631279; -0.0000032; 6.3395070; 0.5319635
20.5677934; -3.6479028; 9.0399935; 1.5631271; -0.0000125; 6.3478796; 0.4994623
20.6676370; -3.7478055; 9.0407598; 1.5631255; -0.0000210; 6.3557306; 0.5000796
20.7674807; -3.8476769; 9.0415260; 1.5631229; -0.0000296; 6.3635816; 0.5006970
20.8673244; -3.9475134; 9.0422923; 1.5631196; -0.0000381; 6.3714326; 0.5013143
20.9671680; -4.0473109; 9.0430586; 1.5631153; -0.0000467; 6.3792836; 0.4945652
21.0670117; -4.1471057; 9.0438254; 1.5631101; -0.0000671; 6.3870195; 0.4592253
21.1668553; -4.2470495; 9.0445941; 1.5630995; -0.0001447; 6.3941942; 0.4597409
21.2666990; -4.3469424; 9.0453638; 1.5630812; -0.0002226; 6.4013689; 0.4602564
21.3665426; -4.4467806; 9.0461353; 1.5630551; -0.0003007; 6.4085436; 0.4607720
21.4663863; -4.5465600; 9.0469094; 1.5630212; -0.0003790; 6.4157183; 0.4582985
21.5662300; -4.6462986; 9.0476869; 1.5629794; -0.0004700; 6.4228466; 0.4153127
21.6660736; -4.7462876; 9.0484713; 1.5629189; -0.0007402; 6.4292994; 0.4157298
21.7659173; -4.8462055; 9.0492625; 1.5628314; -0.0010115; 6.4357522; 0.4161468
21.8657609; -4.9460486; 9.0500633; 1.5627168; -0.0012840; 6.4422051; 0.4165639
21.9656046; -5.0458126; 9.0508762; 1.5625751; -0.0015578; 6.4486579; 0.4169809
22.0654482; -5.1454937; 9.0517039; 1.5624061; -0.0018329; 6.4551107; 0.3693283
22.1652919; -5.2455195; 9.0525530; 1.5622019; -0.0022543; 6.4608207; 0.3684601
22.2651356; -5.3454643; 9.0534240; 1.5619552; -0.0026815; 6.4665123; 0.3687846
22.3649792; -5.4453135; 9.0543209; 1.5616660; -0.0031111; 6.4722039; 0.3691090
22.4648229; -5.5450632; 9.0552479; 1.5613342; -0.0035434; 6.4778954; 0.3694334
22.5646665; -5.6447094; 9.0562091; 1.5609594; -0.0039784; 6.4835870; 0.3297822
22.6645102; -5.7447443; 9.0572137; 1.5605432; -0.0043347; 6.4886635; 0.3260681
22.7643538; -5.8447159; 9.0582610; 1.5600923; -0.0046856; 6.4936789; 0.3263200
22.8641975; -5.9445707; 9.0593538; 1.5596068; -0.0050392; 6.4986943; 0.3265719
22.9640412; -6.0443046; 9.0604955; 1.5590864; -0.0053958; 6.5037097; 0.3268239
23.0638848; -6.1439134; 9.0616893; 1.5585310; -0.0057555; 6.5087251; -1.9748826
